probe,ORDER,n,bench_simtime_avg,bench_simtime_min,bench_simtime_max
lookup,2,1813,3.96e-06,3.96e-06,3.96e-06
lookup,2,1814,4.84e-06,4.84e-06,4.84e-06
lookup,2,1815,4.4e-06,4.4e-06,4.4e-06
lookup,2,1816,3.96e-06,3.96e-06,3.96e-06
lookup,2,1817,3.52e-06,3.52e-06,3.52e-06
lookup,2,1818,4.4e-07,4.4e-07,4.4e-07
lookup,2,1819,4.84e-06,4.84e-06,4.84e-06
lookup,2,182,3.96e-06,3.96e-06,3.96e-06
lookup,2,1820,4.84e-06,4.84e-06,4.84e-06
lookup,2,1821,3.96e-06,3.96e-06,3.96e-06
lookup,2,1822,1.32e-06,1.32e-06,1.32e-06
lookup,2,1823,4.84e-06,4.84e-06,4.84e-06
lookup,2,1824,4.4e-06,4.4e-06,4.4e-06
lookup,2,1825,5.28e-06,5.28e-06,5.28e-06
lookup,2,1826,4.4e-06,4.4e-06,4.4e-06
lookup,2,1827,3.52e-06,3.52e-06,3.52e-06
lookup,2,1828,4.84e-06,4.84e-06,4.84e-06
lookup,2,1829,3.52e-06,3.52e-06,3.52e-06
lookup,2,183,3.52e-06,3.52e-06,3.52e-06
lookup,2,1830,4.4e-06,4.4e-06,4.4e-06
lookup,2,1831,5.72e-06,5.72e-06,5.72e-06
lookup,2,1832,4.4e-06,4.4e-06,4.4e-06
lookup,2,1833,5.28e-06,5.28e-06,5.28e-06
lookup,2,1834,3.96e-06,3.96e-06,3.96e-06
lookup,2,1835,4.84e-06,4.84e-06,4.84e-06
lookup,2,1836,4.84e-06,4.84e-06,4.84e-06
lookup,2,1837,4.84e-06,4.84e-06,4.84e-06
lookup,2,1838,4.84e-06,4.84e-06,4.84e-06
lookup,2,1839,5.72e-06,5.72e-06,5.72e-06
lookup,2,184,3.52e-06,3.52e-06,3.52e-06
lookup,2,1840,4.84e-06,4.84e-06,4.84e-06
lookup,2,1841,5.72e-06,5.72e-06,5.72e-06
lookup,2,1842,3.52e-06,3.52e-06,3.52e-06
lookup,2,1843,5.72e-06,5.72e-06,5.72e-06
lookup,2,1844,5.28e-06,5.28e-06,5.28e-06
lookup,2,1845,4.4e-06,4.4e-06,4.4e-06
lookup,2,1846,4.84e-06,4.84e-06,4.84e-06
lookup,2,1847,5.28e-06,5.28e-06,5.28e-06
lookup,2,1848,4.4e-06,4.4e-06,4.4e-06
lookup,2,1849,3.96e-06,3.96e-06,3.96e-06
lookup,2,185,3.08e-06,3.08e-06,3.08e-06
lookup,2,1850,4.84e-06,4.84e-06,4.84e-06
lookup,2,1851,4.4e-06,4.4e-06,4.4e-06
lookup,2,1852,4.84e-06,4.84e-06,4.84e-06
lookup,2,1853,3.52e-06,3.52e-06,3.52e-06
lookup,2,1854,4.4e-06,4.4e-06,4.4e-06
lookup,2,1855,3.96e-06,3.96e-06,3.96e-06
lookup,2,1856,4.4e-06,4.4e-06,4.4e-06
lookup,2,1857,5.72e-06,5.72e-06,5.72e-06
lookup,2,1858,4.84e-06,4.84e-06,4.84e-06
lookup,2,1859,5.28e-06,5.28e-06,5.28e-06
lookup,2,186,3.08e-06,3.08e-06,3.08e-06
lookup,2,1860,4.84e-06,4.84e-06,4.84e-06
lookup,2,1861,5.28e-06,5.28e-06,5.28e-06
lookup,2,1862,4.84e-06,4.84e-06,4.84e-06
lookup,2,1863,4.84e-06,4.84e-06,4.84e-06
lookup,2,1864,4.84e-06,4.84e-06,4.84e-06
lookup,2,1865,3.08e-06,3.08e-06,3.08e-06
lookup,2,1866,4.84e-06,4.84e-06,4.84e-06
lookup,2,1867,4.84e-06,4.84e-06,4.84e-06
lookup,2,1868,5.72e-06,5.72e-06,5.72e-06
lookup,2,1869,5.72e-06,5.72e-06,5.72e-06
lookup,2,187,0.0,0.0,0.0
lookup,2,1870,1.76e-06,1.76e-06,1.76e-06
lookup,2,1871,3.96e-06,3.96e-06,3.96e-06
lookup,2,1872,4.4e-06,4.4e-06,4.4e-06
lookup,2,1873,4.4e-07,4.4e-07,4.4e-07
lookup,2,1874,4.4e-06,4.4e-06,4.4e-06
lookup,2,1875,5.28e-06,5.28e-06,5.28e-06
lookup,2,1876,5.72e-06,5.72e-06,5.72e-06
lookup,2,1877,4.4e-06,4.4e-06,4.4e-06
lookup,2,1878,5.28e-06,5.28e-06,5.28e-06
lookup,2,1879,1.76e-06,1.76e-06,1.76e-06
lookup,2,188,2.64e-06,2.64e-06,2.64e-06
lookup,2,1880,5.28e-06,5.28e-06,5.28e-06
lookup,2,1881,3.96e-06,3.96e-06,3.96e-06
lookup,2,1882,3.96e-06,3.96e-06,3.96e-06
lookup,2,1883,4.4e-06,4.4e-06,4.4e-06
lookup,2,1884,4.84e-06,4.84e-06,4.84e-06
lookup,2,1885,5.28e-06,5.28e-06,5.28e-06
lookup,2,1886,4.4e-06,4.4e-06,4.4e-06
lookup,2,1887,3.96e-06,3.96e-06,3.96e-06
lookup,2,1888,3.08e-06,3.08e-06,3.08e-06
lookup,2,1889,5.28e-06,5.28e-06,5.28e-06
lookup,2,189,3.08e-06,3.08e-06,3.08e-06
lookup,2,1890,5.28e-06,5.28e-06,5.28e-06
lookup,2,1891,5.28e-06,5.28e-06,5.28e-06
lookup,2,1892,3.96e-06,3.96e-06,3.96e-06
lookup,2,1893,4.4e-06,4.4e-06,4.4e-06
lookup,2,1894,3.08e-06,3.08e-06,3.08e-06
lookup,2,1895,4.4e-06,4.4e-06,4.4e-06
lookup,2,1896,5.72e-06,5.72e-06,5.72e-06
lookup,2,1897,4.4e-06,4.4e-06,4.4e-06
lookup,2,1898,4.84e-06,4.84e-06,4.84e-06
lookup,2,1899,2.64e-06,2.64e-06,2.64e-06
lookup,2,19,1.32e-06,1.32e-06,1.32e-06
lookup,2,190,3.52e-06,3.52e-06,3.52e-06
lookup,2,1900,5.28e-06,5.28e-06,5.28e-06
lookup,2,1901,4.4e-06,4.4e-06,4.4e-06
lookup,2,1902,4.4e-06,4.4e-06,4.4e-06
lookup,2,1903,3.96e-06,3.96e-06,3.96e-06
lookup,2,1904,4.4e-06,4.4e-06,4.4e-06
lookup,2,1905,4.84e-06,4.84e-06,4.84e-06
lookup,2,1906,5.28e-06,5.28e-06,5.28e-06
lookup,2,1907,6.16e-06,6.16e-06,6.16e-06
lookup,2,1908,5.28e-06,5.28e-06,5.28e-06
lookup,2,1909,4.84e-06,4.84e-06,4.84e-06
lookup,2,191,2.64e-06,2.64e-06,2.64e-06
lookup,2,1910,3.08e-06,3.08e-06,3.08e-06
lookup,2,1911,4.4e-06,4.4e-06,4.4e-06
lookup,2,1912,4.4e-06,4.4e-06,4.4e-06
lookup,2,1913,5.28e-06,5.28e-06,5.28e-06
lookup,2,1914,3.96e-06,3.96e-06,3.96e-06
lookup,2,1915,3.96e-06,3.96e-06,3.96e-06
lookup,2,1916,4.4e-06,4.4e-06,4.4e-06
lookup,2,1917,4.4e-06,4.4e-06,4.4e-06
lookup,2,1918,4.84e-06,4.84e-06,4.84e-06
lookup,2,1919,6.16e-06,6.16e-06,6.16e-06
lookup,2,192,3.08e-06,3.08e-06,3.08e-06
lookup,2,1920,1.76e-06,1.76e-06,1.76e-06
lookup,2,1921,3.52e-06,3.52e-06,3.52e-06
lookup,2,1922,6.16e-06,6.16e-06,6.16e-06
lookup,2,1923,4.4e-06,4.4e-06,4.4e-06
lookup,2,1924,4.4e-06,4.4e-06,4.4e-06
lookup,2,1925,4.84e-06,4.84e-06,4.84e-06
lookup,2,1926,4.4e-06,4.4e-06,4.4e-06
lookup,2,1927,4.4e-06,4.4e-06,4.4e-06
lookup,2,1928,5.28e-06,5.28e-06,5.28e-06
lookup,2,1929,3.08e-06,3.08e-06,3.08e-06
lookup,2,193,3.96e-06,3.96e-06,3.96e-06
lookup,2,1930,4.84e-06,4.84e-06,4.84e-06
lookup,2,1931,5.28e-06,5.28e-06,5.28e-06
lookup,2,1932,4.4e-06,4.4e-06,4.4e-06
lookup,2,1933,3.96e-06,3.96e-06,3.96e-06
lookup,2,1934,3.96e-06,3.96e-06,3.96e-06
lookup,2,1935,4.4e-06,4.4e-06,4.4e-06
lookup,2,1936,4.4e-06,4.4e-06,4.4e-06
lookup,2,1937,5.28e-06,5.28e-06,5.28e-06
lookup,2,1938,6.16e-06,6.16e-06,6.16e-06
lookup,2,1939,4.84e-06,4.84e-06,4.84e-06
lookup,2,194,4.84e-06,4.84e-06,4.84e-06
lookup,2,1940,5.28e-06,5.28e-06,5.28e-06
lookup,2,1941,3.08e-06,3.08e-06,3.08e-06
lookup,2,1942,4.4e-06,4.4e-06,4.4e-06
lookup,2,1943,4.84e-06,4.84e-06,4.84e-06
lookup,2,1944,3.96e-06,3.96e-06,3.96e-06
lookup,2,1945,3.52e-06,3.52e-06,3.52e-06
lookup,2,1946,4.84e-06,4.84e-06,4.84e-06
lookup,2,1947,3.96e-06,3.96e-06,3.96e-06
lookup,2,1948,5.28e-06,5.28e-06,5.28e-06
lookup,2,1949,3.52e-06,3.52e-06,3.52e-06
lookup,2,195,3.52e-06,3.52e-06,3.52e-06
lookup,2,1950,3.08e-06,3.08e-06,3.08e-06
lookup,2,1951,4.84e-06,4.84e-06,4.84e-06
lookup,2,1952,5.72e-06,5.72e-06,5.72e-06
lookup,2,1953,4.4e-06,4.4e-06,4.4e-06
lookup,2,1954,5.28e-06,5.28e-06,5.28e-06
lookup,2,1955,4.84e-06,4.84e-06,4.84e-06
lookup,2,1956,5.72e-06,5.72e-06,5.72e-06
lookup,2,1957,5.28e-06,5.28e-06,5.28e-06
lookup,2,1958,6.16e-06,6.16e-06,6.16e-06
lookup,2,1959,4.84e-06,4.84e-06,4.84e-06
lookup,2,196,2.2e-06,2.2e-06,2.2e-06
lookup,2,1960,5.28e-06,5.28e-06,5.28e-06
lookup,2,1961,5.28e-06,5.28e-06,5.28e-06
lookup,2,1962,2.64e-06,2.64e-06,2.64e-06
lookup,2,1963,4.4e-06,4.4e-06,4.4e-06
lookup,2,1964,4.84e-06,4.84e-06,4.84e-06
lookup,2,1965,4.4e-06,4.4e-06,4.4e-06
lookup,2,1966,4.4e-06,4.4e-06,4.4e-06
lookup,2,1967,4.4e-06,4.4e-06,4.4e-06
lookup,2,1968,4.84e-06,4.84e-06,4.84e-06
lookup,2,1969,4.4e-06,4.4e-06,4.4e-06
lookup,2,197,2.64e-06,2.64e-06,2.64e-06
lookup,2,1970,3.96e-06,3.96e-06,3.96e-06
lookup,2,1971,3.52e-06,3.52e-06,3.52e-06
lookup,2,1972,3.96e-06,3.96e-06,3.96e-06
lookup,2,1973,3.96e-06,3.96e-06,3.96e-06
lookup,2,1974,5.72e-06,5.72e-06,5.72e-06
lookup,2,1975,4.84e-06,4.84e-06,4.84e-06
lookup,2,1976,5.72e-06,5.72e-06,5.72e-06
lookup,2,1977,4.84e-06,4.84e-06,4.84e-06
lookup,2,1978,3.96e-06,3.96e-06,3.96e-06
lookup,2,1979,3.52e-06,3.52e-06,3.52e-06
lookup,2,198,2.2e-06,2.2e-06,2.2e-06
lookup,2,1980,4.84e-06,4.84e-06,4.84e-06
lookup,2,1981,5.28e-06,5.28e-06,5.28e-06
lookup,2,1982,3.08e-06,3.08e-06,3.08e-06
lookup,2,1983,5.28e-06,5.28e-06,5.28e-06
lookup,2,1984,3.52e-06,3.52e-06,3.52e-06
lookup,2,1985,5.28e-06,5.28e-06,5.28e-06
lookup,2,1986,5.28e-06,5.28e-06,5.28e-06
lookup,2,1987,3.96e-06,3.96e-06,3.96e-06
lookup,2,1988,3.96e-06,3.96e-06,3.96e-06
lookup,2,1989,4.4e-06,4.4e-06,4.4e-06
lookup,2,199,3.08e-06,3.08e-06,3.08e-06
lookup,2,1990,4.84e-06,4.84e-06,4.84e-06
lookup,2,1991,3.96e-06,3.96e-06,3.96e-06
lookup,2,1992,4.4e-06,4.4e-06,4.4e-06
lookup,2,1993,2.64e-06,2.64e-06,2.64e-06
lookup,2,1994,4.84e-06,4.84e-06,4.84e-06
lookup,2,1995,5.28e-06,5.28e-06,5.28e-06
lookup,2,1996,3.96e-06,3.96e-06,3.96e-06
lookup,2,1997,5.28e-06,5.28e-06,5.28e-06
lookup,2,1998,3.52e-06,3.52e-06,3.52e-06
lookup,2,1999,3.96e-06,3.96e-06,3.96e-06
lookup,2,2,0.0,0.0,0.0
lookup,2,20,4.4e-07,4.4e-07,4.4e-07
lookup,2,200,2.64e-06,2.64e-06,2.64e-06
lookup,2,2000,5.28e-06,5.28e-06,5.28e-06
lookup,2,2001,4.84e-06,4.84e-06,4.84e-06
lookup,2,2002,5.28e-06,5.28e-06,5.28e-06
lookup,2,2003,5.28e-06,5.28e-06,5.28e-06
lookup,2,2004,5.28e-06,5.28e-06,5.28e-06
lookup,2,2005,3.96e-06,3.96e-06,3.96e-06
lookup,2,2006,3.96e-06,3.96e-06,3.96e-06
lookup,2,2007,4.4e-06,4.4e-06,4.4e-06
lookup,2,2008,4.84e-06,4.84e-06,4.84e-06
lookup,2,2009,4.84e-06,4.84e-06,4.84e-06
lookup,2,201,2.64e-06,2.64e-06,2.64e-06
lookup,2,2010,4.84e-06,4.84e-06,4.84e-06
lookup,2,2011,3.96e-06,3.96e-06,3.96e-06
lookup,2,2012,4.84e-06,4.84e-06,4.84e-06
lookup,2,2013,5.28e-06,5.28e-06,5.28e-06
lookup,2,2014,6.16e-06,6.16e-06,6.16e-06
lookup,2,2015,4.4e-06,4.4e-06,4.4e-06
lookup,2,2016,4.84e-06,4.84e-06,4.84e-06
lookup,2,2017,3.52e-06,3.52e-06,3.52e-06
lookup,2,2018,4.4e-06,4.4e-06,4.4e-06
lookup,2,2019,5.28e-06,5.28e-06,5.28e-06
lookup,2,202,3.08e-06,3.08e-06,3.08e-06
lookup,2,2020,5.28e-06,5.28e-06,5.28e-06
lookup,2,2021,4.4e-06,4.4e-06,4.4e-06
lookup,2,2022,2.64e-06,2.64e-06,2.64e-06
lookup,2,2023,4.84e-06,4.84e-06,4.84e-06
lookup,2,2024,4.4e-06,4.4e-06,4.4e-06
lookup,2,2025,4.84e-06,4.84e-06,4.84e-06
lookup,2,2026,4.84e-06,4.84e-06,4.84e-06
lookup,2,2027,4.4e-06,4.4e-06,4.4e-06
lookup,2,2028,4.4e-06,4.4e-06,4.4e-06
lookup,2,2029,3.96e-06,3.96e-06,3.96e-06
lookup,2,203,2.2e-06,2.2e-06,2.2e-06
lookup,2,2030,5.72e-06,5.72e-06,5.72e-06
lookup,2,2031,4.4e-06,4.4e-06,4.4e-06
lookup,2,2032,4.84e-06,4.84e-06,4.84e-06
lookup,2,2033,5.28e-06,5.28e-06,5.28e-06
lookup,2,2034,4.4e-06,4.4e-06,4.4e-06
lookup,2,2035,4.84e-06,4.84e-06,4.84e-06
lookup,2,2036,5.28e-06,5.28e-06,5.28e-06
lookup,2,2037,4.4e-06,4.4e-06,4.4e-06
lookup,2,2038,4.4e-06,4.4e-06,4.4e-06
lookup,2,2039,4.84e-06,4.84e-06,4.84e-06
lookup,2,204,3.52e-06,3.52e-06,3.52e-06
lookup,2,2040,5.28e-06,5.28e-06,5.28e-06
lookup,2,2041,4.84e-06,4.84e-06,4.84e-06
lookup,2,2042,4.84e-06,4.84e-06,4.84e-06
lookup,2,2043,5.28e-06,5.28e-06,5.28e-06
lookup,2,2044,4.4e-06,4.4e-06,4.4e-06
lookup,2,2045,5.72e-06,5.72e-06,5.72e-06
lookup,2,2046,4.84e-06,4.84e-06,4.84e-06
lookup,2,2047,4.4e-06,4.4e-06,4.4e-06
lookup,2,2048,1.32e-06,1.32e-06,1.32e-06
lookup,2,2049,3.96e-06,3.96e-06,3.96e-06
lookup,2,205,3.08e-06,3.08e-06,3.08e-06
lookup,2,2050,4.4e-06,4.4e-06,4.4e-06
lookup,2,2051,3.52e-06,3.52e-06,3.52e-06
lookup,2,2052,3.96e-06,3.96e-06,3.96e-06
lookup,2,2053,4.84e-06,4.84e-06,4.84e-06
lookup,2,2054,5.28e-06,5.28e-06,5.28e-06
lookup,2,2055,5.72e-06,5.72e-06,5.72e-06
lookup,2,2056,4.4e-06,4.4e-06,4.4e-06
lookup,2,2057,4.4e-06,4.4e-06,4.4e-06
lookup,2,2058,5.72e-06,5.72e-06,5.72e-06
lookup,2,2059,5.72e-06,5.72e-06,5.72e-06
lookup,2,206,3.96e-06,3.96e-06,3.96e-06
lookup,2,2060,5.28e-06,5.28e-06,5.28e-06
lookup,2,2061,4.84e-06,4.84e-06,4.84e-06
lookup,2,2062,5.72e-06,5.72e-06,5.72e-06
lookup,2,2063,3.52e-06,3.52e-06,3.52e-06
lookup,2,2064,5.72e-06,5.72e-06,5.72e-06
lookup,2,2065,4.84e-06,4.84e-06,4.84e-06
lookup,2,2066,5.72e-06,5.72e-06,5.72e-06
lookup,2,2067,4.4e-06,4.4e-06,4.4e-06
lookup,2,2068,4.4e-06,4.4e-06,4.4e-06
lookup,2,2069,4.84e-06,4.84e-06,4.84e-06
lookup,2,207,2.64e-06,2.64e-06,2.64e-06
lookup,2,2070,4.84e-06,4.84e-06,4.84e-06
lookup,2,2071,5.72e-06,5.72e-06,5.72e-06
lookup,2,2072,2.2e-06,2.2e-06,2.2e-06
lookup,2,2073,4.4e-06,4.4e-06,4.4e-06
lookup,2,2074,3.96e-06,3.96e-06,3.96e-06
lookup,2,2075,4.4e-06,4.4e-06,4.4e-06
lookup,2,2076,3.96e-06,3.96e-06,3.96e-06
lookup,2,2077,4.4e-06,4.4e-06,4.4e-06
lookup,2,2078,5.72e-06,5.72e-06,5.72e-06
lookup,2,2079,5.72e-06,5.72e-06,5.72e-06
lookup,2,208,3.96e-06,3.96e-06,3.96e-06
lookup,2,2080,4.4e-06,4.4e-06,4.4e-06
lookup,2,2081,4.84e-06,4.84e-06,4.84e-06
lookup,2,2082,4.4e-06,4.4e-06,4.4e-06
lookup,2,2083,4.4e-06,4.4e-06,4.4e-06
lookup,2,2084,4.84e-06,4.84e-06,4.84e-06
lookup,2,2085,4.84e-06,4.84e-06,4.84e-06
lookup,2,2086,4.4e-06,4.4e-06,4.4e-06
lookup,2,2087,4.84e-06,4.84e-06,4.84e-06
lookup,2,2088,4.84e-06,4.84e-06,4.84e-06
lookup,2,2089,4.84e-06,4.84e-06,4.84e-06
lookup,2,209,2.64e-06,2.64e-06,2.64e-06
lookup,2,2090,5.28e-06,5.28e-06,5.28e-06
lookup,2,2091,4.4e-06,4.4e-06,4.4e-06
lookup,2,2092,4.84e-06,4.84e-06,4.84e-06
lookup,2,2093,4.84e-06,4.84e-06,4.84e-06
lookup,2,2094,4.84e-06,4.84e-06,4.84e-06
lookup,2,2095,4.4e-06,4.4e-06,4.4e-06
lookup,2,2096,5.28e-06,5.28e-06,5.28e-06
lookup,2,2097,5.72e-06,5.72e-06,5.72e-06
lookup,2,2098,5.28e-06,5.28e-06,5.28e-06
lookup,2,2099,4.4e-06,4.4e-06,4.4e-06
lookup,2,21,1.32e-06,1.32e-06,1.32e-06
lookup,2,210,3.08e-06,3.08e-06,3.08e-06
lookup,2,2100,3.08e-06,3.08e-06,3.08e-06
lookup,2,2101,5.28e-06,5.28e-06,5.28e-06
lookup,2,2102,3.96e-06,3.96e-06,3.96e-06
lookup,2,2103,4.4e-06,4.4e-06,4.4e-06
lookup,2,2104,4.4e-06,4.4e-06,4.4e-06
lookup,2,2105,4.4e-06,4.4e-06,4.4e-06
lookup,2,2106,3.52e-06,3.52e-06,3.52e-06
lookup,2,2107,5.28e-06,5.28e-06,5.28e-06
lookup,2,2108,6.16e-06,6.16e-06,6.16e-06
lookup,2,2109,5.28e-06,5.28e-06,5.28e-06
lookup,2,211,3.96e-06,3.96e-06,3.96e-06
lookup,2,2110,3.96e-06,3.96e-06,3.96e-06
lookup,2,2111,4.84e-06,4.84e-06,4.84e-06
lookup,2,2112,4.84e-06,4.84e-06,4.84e-06
lookup,2,2113,6.16e-06,6.16e-06,6.16e-06
lookup,2,2114,3.52e-06,3.52e-06,3.52e-06
lookup,2,2115,4.84e-06,4.84e-06,4.84e-06
lookup,2,2116,4.4e-06,4.4e-06,4.4e-06
lookup,2,2117,4.84e-06,4.84e-06,4.84e-06
lookup,2,2118,3.52e-06,3.52e-06,3.52e-06
lookup,2,2119,5.28e-06,5.28e-06,5.28e-06
lookup,2,212,3.08e-06,3.08e-06,3.08e-06
lookup,2,2120,5.28e-06,5.28e-06,5.28e-06
lookup,2,2121,5.72e-06,5.72e-06,5.72e-06
lookup,2,2122,5.72e-06,5.72e-06,5.72e-06
lookup,2,2123,4.4e-06,4.4e-06,4.4e-06
lookup,2,2124,3.52e-06,3.52e-06,3.52e-06
lookup,2,2125,4.4e-06,4.4e-06,4.4e-06
lookup,2,2126,5.28e-06,5.28e-06,5.28e-06
lookup,2,2127,5.28e-06,5.28e-06,5.28e-06
lookup,2,2128,4.4e-06,4.4e-06,4.4e-06
lookup,2,2129,4.84e-06,4.84e-06,4.84e-06
lookup,2,213,3.08e-06,3.08e-06,3.08e-06
lookup,2,2130,3.52e-06,3.52e-06,3.52e-06
lookup,2,2131,5.28e-06,5.28e-06,5.28e-06
lookup,2,2132,3.52e-06,3.52e-06,3.52e-06
lookup,2,2133,5.28e-06,5.28e-06,5.28e-06
lookup,2,2134,5.28e-06,5.28e-06,5.28e-06
lookup,2,2135,5.72e-06,5.72e-06,5.72e-06
lookup,2,2136,3.52e-06,3.52e-06,3.52e-06
lookup,2,2137,5.28e-06,5.28e-06,5.28e-06
lookup,2,2138,4.84e-06,4.84e-06,4.84e-06
lookup,2,2139,5.28e-06,5.28e-06,5.28e-06
lookup,2,214,3.08e-06,3.08e-06,3.08e-06
lookup,2,2140,4.84e-06,4.84e-06,4.84e-06
lookup,2,2141,4.84e-06,4.84e-06,4.84e-06
lookup,2,2142,5.28e-06,5.28e-06,5.28e-06
lookup,2,2143,4.84e-06,4.84e-06,4.84e-06
lookup,2,2144,4.84e-06,4.84e-06,4.84e-06
lookup,2,2145,4.84e-06,4.84e-06,4.84e-06
lookup,2,2146,4.4e-06,4.4e-06,4.4e-06
lookup,2,2147,4.84e-06,4.84e-06,4.84e-06
lookup,2,2148,3.96e-06,3.96e-06,3.96e-06
lookup,2,2149,4.84e-06,4.84e-06,4.84e-06
lookup,2,215,2.2e-06,2.2e-06,2.2e-06
lookup,2,2150,4.4e-06,4.4e-06,4.4e-06
lookup,2,2151,5.72e-06,5.72e-06,5.72e-06
lookup,2,2152,4.84e-06,4.84e-06,4.84e-06
lookup,2,2153,5.72e-06,5.72e-06,5.72e-06
lookup,2,2154,5.72e-06,5.72e-06,5.72e-06
lookup,2,2155,5.72e-06,5.72e-06,5.72e-06
lookup,2,2156,6.16e-06,6.16e-06,6.16e-06
lookup,2,2157,3.96e-06,3.96e-06,3.96e-06
lookup,2,2158,4.4e-06,4.4e-06,4.4e-06
lookup,2,2159,5.28e-06,5.28e-06,5.28e-06
lookup,2,216,4.4e-06,4.4e-06,4.4e-06
lookup,2,2160,3.52e-06,3.52e-06,3.52e-06
lookup,2,2161,5.72e-06,5.72e-06,5.72e-06
lookup,2,2162,3.96e-06,3.96e-06,3.96e-06
lookup,2,2163,5.72e-06,5.72e-06,5.72e-06
lookup,2,2164,3.96e-06,3.96e-06,3.96e-06
lookup,2,2165,3.08e-06,3.08e-06,3.08e-06
lookup,2,2166,4.4e-06,4.4e-06,4.4e-06
lookup,2,2167,4.4e-06,4.4e-06,4.4e-06
lookup,2,2168,6.16e-06,6.16e-06,6.16e-06
lookup,2,2169,3.96e-06,3.96e-06,3.96e-06
lookup,2,217,4.4e-06,4.4e-06,4.4e-06
lookup,2,2170,4.4e-06,4.4e-06,4.4e-06
lookup,2,2171,4.4e-06,4.4e-06,4.4e-06
lookup,2,2172,4.4e-06,4.4e-06,4.4e-06
lookup,2,2173,4.84e-06,4.84e-06,4.84e-06
lookup,2,2174,6.16e-06,6.16e-06,6.16e-06
lookup,2,2175,4.4e-06,4.4e-06,4.4e-06
lookup,2,2176,5.72e-06,5.72e-06,5.72e-06
lookup,2,2177,5.28e-06,5.28e-06,5.28e-06
lookup,2,2178,4.84e-06,4.84e-06,4.84e-06
lookup,2,2179,4.4e-06,4.4e-06,4.4e-06
lookup,2,218,3.96e-06,3.96e-06,3.96e-06
lookup,2,2180,5.28e-06,5.28e-06,5.28e-06
lookup,2,2181,3.96e-06,3.96e-06,3.96e-06
lookup,2,2182,5.72e-06,5.72e-06,5.72e-06
lookup,2,2183,5.28e-06,5.28e-06,5.28e-06
lookup,2,2184,5.72e-06,5.72e-06,5.72e-06
lookup,2,2185,4.84e-06,4.84e-06,4.84e-06
lookup,2,2186,4.84e-06,4.84e-06,4.84e-06
lookup,2,2187,5.28e-06,5.28e-06,5.28e-06
lookup,2,2188,4.84e-06,4.84e-06,4.84e-06
lookup,2,2189,4.84e-06,4.84e-06,4.84e-06
lookup,2,219,2.2e-06,2.2e-06,2.2e-06
lookup,2,2190,5.28e-06,5.28e-06,5.28e-06
lookup,2,2191,3.52e-06,3.52e-06,3.52e-06
lookup,2,2192,3.52e-06,3.52e-06,3.52e-06
lookup,2,2193,5.72e-06,5.72e-06,5.72e-06
lookup,2,2194,4.4e-06,4.4e-06,4.4e-06
lookup,2,2195,2.64e-06,2.64e-06,2.64e-06
lookup,2,2196,5.28e-06,5.28e-06,5.28e-06
lookup,2,2197,4.84e-06,4.84e-06,4.84e-06
lookup,2,2198,5.28e-06,5.28e-06,5.28e-06
lookup,2,2199,3.96e-06,3.96e-06,3.96e-06
lookup,2,22,4.4e-07,4.4e-07,4.4e-07
lookup,2,220,2.64e-06,2.64e-06,2.64e-06
lookup,2,2200,4.84e-06,4.84e-06,4.84e-06
lookup,2,2201,4.4e-06,4.4e-06,4.4e-06
lookup,2,2202,5.28e-06,5.28e-06,5.28e-06
lookup,2,2203,5.28e-06,5.28e-06,5.28e-06
lookup,2,2204,4.4e-06,4.4e-06,4.4e-06
lookup,2,2205,5.28e-06,5.28e-06,5.28e-06
lookup,2,2206,5.72e-06,5.72e-06,5.72e-06
lookup,2,2207,3.96e-06,3.96e-06,3.96e-06
lookup,2,2208,5.28e-06,5.28e-06,5.28e-06
lookup,2,2209,5.72e-06,5.72e-06,5.72e-06
lookup,2,221,4.4e-06,4.4e-06,4.4e-06
lookup,2,2210,4.84e-06,4.84e-06,4.84e-06
lookup,2,2211,2.64e-06,2.64e-06,2.64e-06
lookup,2,2212,3.52e-06,3.52e-06,3.52e-06
lookup,2,2213,0.0,0.0,0.0
lookup,2,2214,3.52e-06,3.52e-06,3.52e-06
lookup,2,2215,5.28e-06,5.28e-06,5.28e-06
lookup,2,2216,4.4e-06,4.4e-06,4.4e-06
lookup,2,2217,4.84e-06,4.84e-06,4.84e-06
lookup,2,2218,4.84e-06,4.84e-06,4.84e-06
lookup,2,2219,5.28e-06,5.28e-06,5.28e-06
lookup,2,222,3.96e-06,3.96e-06,3.96e-06
lookup,2,2220,4.84e-06,4.84e-06,4.84e-06
lookup,2,2221,3.52e-06,3.52e-06,3.52e-06
lookup,2,2222,3.52e-06,3.52e-06,3.52e-06
lookup,2,2223,4.84e-06,4.84e-06,4.84e-06
lookup,2,2224,4.4e-06,4.4e-06,4.4e-06
lookup,2,2225,5.28e-06,5.28e-06,5.28e-06
lookup,2,2226,4.84e-06,4.84e-06,4.84e-06
lookup,2,2227,4.4e-06,4.4e-06,4.4e-06
lookup,2,2228,5.28e-06,5.28e-06,5.28e-06
lookup,2,2229,3.08e-06,3.08e-06,3.08e-06
lookup,2,223,3.08e-06,3.08e-06,3.08e-06
lookup,2,2230,5.72e-06,5.72e-06,5.72e-06
lookup,2,2231,4.84e-06,4.84e-06,4.84e-06
lookup,2,2232,4.4e-06,4.4e-06,4.4e-06
