probe,BLOCK_SIZE,n,SEED,bench_simtime
commit+amor,4096,5051,0,0.0033029420245495942
commit+amor,4096,5052,0,0.0033023642319873316
commit+amor,4096,5053,0,0.003301788059370671
commit+amor,4096,5054,0,0.003301212985358132
commit+amor,4096,5055,0,0.003300634312957468
commit+amor,4096,5056,0,0.0033000608239715187
commit+amor,4096,5057,0,0.0032994854071583942
commit+amor,4096,5058,0,0.003298912459074733
commit+amor,4096,5059,0,0.003298340501680174
commit+amor,4096,506,0,0.0022163332371541505
commit+amor,4096,5060,0,0.00329776724229249
commit+amor,4096,5061,0,0.0032971945737996443
commit+amor,4096,5062,0,0.003296617044251284
commit+amor,4096,5063,0,0.0032960477633813944
commit+amor,4096,5064,0,0.003295476137835703
commit+amor,4096,5065,0,0.003294904512537019
commit+amor,4096,5066,0,0.0032943319340702723
commit+amor,4096,5067,0,0.003293763293072824
commit+amor,4096,5068,0,0.003293190107340174
commit+amor,4096,5069,0,0.0032926187082264746
commit+amor,4096,507,0,0.0022124287731755425
commit+amor,4096,5070,0,0.0032920497187376727
commit+amor,4096,5071,0,0.003291479271938474
commit+amor,4096,5072,0,0.0032997967827287067
commit+amor,4096,5073,0,0.00329922200197122
commit+amor,4096,5074,0,0.0032986507390618844
commit+amor,4096,5075,0,0.0033073112622660095
commit+amor,4096,5076,0,0.0033067381808510638
commit+amor,4096,5077,0,0.0033061651002560567
commit+amor,4096,5078,0,0.0033055922103190235
commit+amor,4096,5079,0,0.0033050187332151998
commit+amor,4096,508,0,0.0022085401968503938
commit+amor,4096,5080,0,0.0033044472637795276
commit+amor,4096,5081,0,0.003303875586301909
commit+amor,4096,5082,0,0.0033033032184179457
commit+amor,4096,5083,0,0.0033027313354318318
commit+amor,4096,5084,0,0.0033021626160503544
commit+amor,4096,5085,0,0.0033015897978367747
commit+amor,4096,5086,0,0.003301019538733779
commit+amor,4096,5087,0,0.0033004469109494793
commit+amor,4096,5088,0,0.0032998704846698115
commit+amor,4096,5089,0,0.0033177657885635685
commit+amor,4096,509,0,0.0022046734656188606
commit+amor,4096,5090,0,0.003317192222396856
commit+amor,4096,5091,0,0.003325831418188961
commit+amor,4096,5092,0,0.003325257621759623
commit+amor,4096,5093,0,0.0033246830323974083
commit+amor,4096,5094,0,0.003324112206124853
commit+amor,4096,5095,0,0.003323535774288518
commit+amor,4096,5096,0,0.0033229621200941916
commit+amor,4096,5097,0,0.0033223840702373943
commit+amor,4096,5098,0,0.0033218104539034913
commit+amor,4096,5099,0,0.0033212379933320255
commit+amor,4096,51,0,9.028380392156863e-05
commit+amor,4096,510,0,0.002200812243137255
commit+amor,4096,5100,0,0.0033206655847058822
commit+amor,4096,5101,0,0.0033200927453440505
commit+amor,4096,5102,0,0.0033195197177577416
commit+amor,4096,5103,0,0.003318949446208113
commit+amor,4096,5104,0,0.003318375832680251
commit+amor,4096,5105,0,0.0033178044591576886
commit+amor,4096,5106,0,0.0033172331049745396
commit+amor,4096,5107,0,0.003316661456823967
commit+amor,4096,5108,0,0.0033160929224745495
commit+amor,4096,5109,0,0.0033155238191426894
commit+amor,4096,511,0,0.0021969735342465754
commit+amor,4096,5110,0,0.003314954663796477
commit+amor,4096,5111,0,0.0033143857476032085
commit+amor,4096,5112,0,0.003313813100547731
commit+amor,4096,5113,0,0.003313246316448269
commit+amor,4096,5114,0,0.003312677965584669
commit+amor,4096,5115,0,0.0033121104043010753
commit+amor,4096,5116,0,0.003311540728303362
commit+amor,4096,5117,0,0.003310970175493453
commit+amor,4096,5118,0,0.0033104000851895275
commit+amor,4096,5119,0,0.0033098318323891386
commit+amor,4096,512,0,0.00219314501171875
commit+amor,4096,5120,0,0.003309263046484375
commit+amor,4096,5121,0,0.0033086938648701422
commit+amor,4096,5122,0,0.003308125402577118
commit+amor,4096,5123,0,0.00330755809994144
commit+amor,4096,5124,0,0.003306992324746292
commit+amor,4096,5125,0,0.0033064233272195125
commit+amor,4096,5126,0,0.003305853661334374
commit+amor,4096,5127,0,0.0033144318572264483
commit+amor,4096,5128,0,0.003313864741029641
commit+amor,4096,5129,0,0.0033132958420744782
commit+amor,4096,513,0,0.002189342382066277
commit+amor,4096,5130,0,0.0033127258931773883
commit+amor,4096,5131,0,0.0033121584303254727
commit+amor,4096,5132,0,0.003311587130163679
commit+amor,4096,5133,0,0.0033110183467757646
commit+amor,4096,5134,0,0.0033104512052980137
commit+amor,4096,5135,0,0.003309882334177215
commit+amor,4096,5136,0,0.0033093172605140188
commit+amor,4096,5137,0,0.0033087501654662254
commit+amor,4096,5138,0,0.0033081861315687037
commit+amor,4096,5139,0,0.00330762214594279
commit+amor,4096,514,0,0.0021855660038910506
commit+amor,4096,5140,0,0.0033070577988326853
commit+amor,4096,5141,0,0.0033064909846333397
commit+amor,4096,5142,0,0.003315046847530144
commit+amor,4096,5143,0,0.0033144802757145635
commit+amor,4096,5144,0,0.00331390782503888
commit+amor,4096,5145,0,0.0033221016322643343
commit+amor,4096,5146,0,0.0033215350093276333
commit+amor,4096,5147,0,0.0033209711086069553
commit+amor,4096,5148,0,0.003338686785936286
commit+amor,4096,5149,0,0.0033381166067197516
commit+amor,4096,515,0,0.0021817679378640775
commit+amor,4096,5150,0,0.003337547963106796
commit+amor,4096,5151,0,0.0033369733977868373
commit+amor,4096,5152,0,0.0033364018699534163
commit+amor,4096,5153,0,0.003335830342324859
commit+amor,4096,5154,0,0.0033352601788901822
commit+amor,4096,5155,0,0.0033346921796314263
commit+amor,4096,5156,0,0.003334122202094647
commit+amor,4096,5157,0,0.003333553349621873
commit+amor,4096,5158,0,0.003332985875533152
commit+amor,4096,5159,0,0.0033324144989339017
commit+amor,4096,516,0,0.0021779977093023257
commit+amor,4096,5160,0,0.003331845865503876
commit+amor,4096,5161,0,0.0033312746084092227
commit+amor,4096,5162,0,0.0033307097872917477
commit+amor,4096,5163,0,0.003330140264187488
commit+amor,4096,5164,0,0.003329575404725019
commit+amor,4096,5165,0,0.0033290065773475316
commit+amor,4096,5166,0,0.0033284397224157955
commit+amor,4096,5167,0,0.003327872272498549
commit+amor,4096,5168,0,0.0033273063328173374
commit+amor,4096,5169,0,0.0033267395074482492
commit+amor,4096,517,0,0.002174247678916828
commit+amor,4096,5170,0,0.0033261754344294002
commit+amor,4096,5171,0,0.003325609675111197
commit+amor,4096,5172,0,0.003325043658546017
commit+amor,4096,5173,0,0.0033244747519814424
commit+amor,4096,5174,0,0.0033239091066872826
commit+amor,4096,5175,0,0.0033233442226086956
commit+amor,4096,5176,0,0.003322780880602782
commit+amor,4096,5177,0,0.0033222163476917133
commit+amor,4096,5178,0,0.0033216511162611046
commit+amor,4096,5179,0,0.0033210887329600306
commit+amor,4096,518,0,0.0021705073745173745
commit+amor,4096,5180,0,0.0033205221050193055
commit+amor,4096,5181,0,0.003319959869523258
commit+amor,4096,5182,0,0.003319396595522964
commit+amor,4096,5183,0,0.003318831826741269
commit+amor,4096,5184,0,0.003318270038580247
commit+amor,4096,5185,0,0.0033177076100289297
commit+amor,4096,5186,0,0.0033261876066332436
commit+amor,4096,5187,0,0.0033256236749566225
commit+amor,4096,5188,0,0.00332505982536623
commit+amor,4096,5189,0,0.003324494430526113
commit+amor,4096,519,0,0.0021668016300578036
commit+amor,4096,5190,0,0.0033239324046242776
commit+amor,4096,5191,0,0.00332337002080524
commit+amor,4096,5192,0,0.0033228041117103237
commit+amor,4096,5193,0,0.0033222422457153864
commit+amor,4096,5194,0,0.0033216805618020793
commit+amor,4096,5195,0,0.003321117965736285
commit+amor,4096,5196,0,0.0033295936616628175
commit+amor,4096,5197,0,0.0033290273192226284
commit+amor,4096,5198,0,0.0033284651512120044
commit+amor,4096,5199,0,0.0033279027259088285
commit+amor,4096,52,0,9.06078076923077e-05
commit+amor,4096,520,0,0.002163070588461538
commit+amor,4096,5200,0,0.003327339588076923
commit+amor,4096,5201,0,0.003326778288406076
commit+amor,4096,5202,0,0.003326213436370627
commit+amor,4096,5203,0,0.0033256521118585434
commit+amor,4096,5204,0,0.0033250923216756345
commit+amor,4096,5205,0,0.0033245306693563885
commit+amor,4096,5206,0,0.003323968606991932
commit+amor,4096,5207,0,0.003323408955636643
commit+amor,4096,5208,0,0.0033228490806451617
commit+amor,4096,5209,0,0.00332228812132847
commit+amor,4096,521,0,0.002159377155470249
commit+amor,4096,5210,0,0.003321725808829175
commit+amor,4096,5211,0,0.003321163897140664
commit+amor,4096,5212,0,0.003320601998081351
commit+amor,4096,5213,0,0.00332004198465375
commit+amor,4096,5214,0,0.0033194811914077486
commit+amor,4096,5215,0,0.0033189219271332693
commit+amor,4096,5216,0,0.0033183602319785278
commit+amor,4096,5217,0,0.0033264375437991184
commit+amor,4096,5218,0,0.0033258778581832116
commit+amor,4096,5219,0,0.00332531821843265
commit+amor,4096,522,0,0.0021556914712643678
commit+amor,4096,5220,0,0.003324756234099617
commit+amor,4096,5221,0,0.003324195642980272
commit+amor,4096,5222,0,0.003323636040980467
commit+amor,4096,5223,0,0.0033230740275703614
commit+amor,4096,5224,0,0.0033225128690658502
commit+amor,4096,5225,0,0.0033219531023923445
commit+amor,4096,5226,0,0.0033213937523918864
commit+amor,4096,5227,0,0.003320835069447102
commit+amor,4096,5228,0,0.003338261107498087
commit+amor,4096,5229,0,0.0033376982516733597
commit+amor,4096,523,0,0.0021520284550669215
commit+amor,4096,5230,0,0.0033371386045889097
commit+amor,4096,5231,0,0.0033365762473714397
commit+amor,4096,5232,0,0.0033360126433486237
commit+amor,4096,5233,0,0.003335453723294477
commit+amor,4096,5234,0,0.003334892664883454
commit+amor,4096,5235,0,0.0033343280145176697
commit+amor,4096,5236,0,0.003342729298701299
commit+amor,4096,5237,0,0.0033421657800267327
commit+amor,4096,5238,0,0.003341604994654448
commit+amor,4096,5239,0,0.003341039825920977
commit+amor,4096,524,0,0.0021483695229007633
commit+amor,4096,5240,0,0.0033404787637404585
commit+amor,4096,5241,0,0.003339917429879794
commit+amor,4096,5242,0,0.0033393597478061808
commit+amor,4096,5243,0,0.003338798673660118
commit+amor,4096,5244,0,0.0033382407463768116
commit+amor,4096,5245,0,0.003337681355958055
commit+amor,4096,5246,0,0.003337122514296607
commit+amor,4096,5247,0,0.003336562695635601
commit+amor,4096,5248,0,0.003336001918445122
commit+amor,4096,5249,0,0.00333544217527148
commit+amor,4096,525,0,0.002144736083809524
commit+amor,4096,5250,0,0.003334882294095238
commit+amor,4096,5251,0,0.003334323194820034
commit+amor,4096,5252,0,0.0033337644421172884
commit+amor,4096,5253,0,0.00333320585227489
commit+amor,4096,5254,0,0.003332649449181576
commit+amor,4096,5255,0,0.0033320889096098956
commit+amor,4096,5256,0,0.0033315298710045664
commit+amor,4096,5257,0,0.0033309747898040707
commit+amor,4096,5258,0,0.003330415825028528
commit+amor,4096,5259,0,0.003329853528807758
commit+amor,4096,526,0,0.002141104589353612
commit+amor,4096,5260,0,0.003329296155513308
commit+amor,4096,5261,0,0.0033287387466261168
commit+amor,4096,5262,0,0.003328182268339035
commit+amor,4096,5263,0,0.0033276269530685917
commit+amor,4096,5264,0,0.003353844789893617
commit+amor,4096,5265,0,0.0033532824573599238
commit+amor,4096,5266,0,0.0033527222742119256
commit+amor,4096,5267,0,0.003352162805012341
commit+amor,4096,5268,0,0.0033516025299924067
commit+amor,4096,5269,0,0.0033688882015562725
commit+amor,4096,527,0,0.0021374730398481976
commit+amor,4096,5270,0,0.003368323076660341
commit+amor,4096,5271,0,0.003385597583001328
commit+amor,4096,5272,0,0.0033850328418057666
commit+amor,4096,5273,0,0.0033844673809975347
commit+amor,4096,5274,0,0.003383903451649602
commit+amor,4096,5275,0,0.003383333654597156
commit+amor,4096,5276,0,0.0033827700545868084
commit+amor,4096,5277,0,0.0033822068508622322
commit+amor,4096,5278,0,0.003381641945054945
commit+amor,4096,5279,0,0.0033810770706573213
commit+amor,4096,528,0,0.0021338921931818183
commit+amor,4096,5280,0,0.0033805159223484847
commit+amor,4096,5281,0,0.0033888432001514864
commit+amor,4096,5282,0,0.00338827340477092
commit+amor,4096,5283,0,0.003387709749384819
commit+amor,4096,5284,0,0.00338714302990159
commit+amor,4096,5285,0,0.0033865768737937558
commit+amor,4096,5286,0,0.003386011447219069
commit+amor,4096,5287,0,0.0033854464028749767
commit+amor,4096,5288,0,0.003384883830937973
commit+amor,4096,5289,0,0.003384322269994328
commit+amor,4096,529,0,0.0021303054555765594
commit+amor,4096,5290,0,0.0033922811134215504
commit+amor,4096,5291,0,0.003391714362880363
commit+amor,4096,5292,0,0.0033911476443688584
commit+amor,4096,5293,0,0.0033905790972983186
commit+amor,4096,5294,0,0.0033900143509633545
commit+amor,4096,5295,0,0.0033894496181303114
commit+amor,4096,5296,0,0.003388883589123867
commit+amor,4096,5297,0,0.0033883207604304324
commit+amor,4096,5298,0,0.0033877549584748964
commit+amor,4096,5299,0,0.0033871897852424983
commit+amor,4096,53,0,9.099924528301887e-05
commit+amor,4096,530,0,0.0021267557962264152
commit+amor,4096,5300,0,0.0033866241452830187
commit+amor,4096,5301,0,0.0033860623493680436
commit+amor,4096,5302,0,0.003385498196529612
commit+amor,4096,5303,0,0.0033849346041863095
commit+amor,4096,5304,0,0.0033843741576168925
commit+amor,4096,5305,0,0.00338381405466541
commit+amor,4096,5306,0,0.003383251528835281
commit+amor,4096,5307,0,0.00338268810552101
commit+amor,4096,5308,0,0.0033821217976639033
commit+amor,4096,5309,0,0.003381557871915615
commit+amor,4096,531,0,0.0021231883917137476
commit+amor,4096,5310,0,0.0033809950365348397
commit+amor,4096,5311,0,0.0033804360369045373
commit+amor,4096,5312,0,0.003379874567394578
commit+amor,4096,5313,0,0.0033793158076416336
commit+amor,4096,5314,0,0.0033787541983439973
commit+amor,4096,5315,0,0.0033781907996237068
commit+amor,4096,5316,0,0.0033776318619262603
commit+amor,4096,5317,0,0.0033770729847658458
commit+amor,4096,5318,0,0.0033765138548326437
commit+amor,4096,5319,0,0.0033759508715924045
commit+amor,4096,532,0,0.0021196429849624056
commit+amor,4096,5320,0,0.0033753917669172933
commit+amor,4096,5321,0,0.0033748280184175907
commit+amor,4096,5322,0,0.0033831163337091318
commit+amor,4096,5323,0,0.003382554877324817
commit+amor,4096,5324,0,0.0033819942077385422
commit+amor,4096,5325,0,0.0033814360946478874
commit+amor,4096,5326,0,0.0033808764247089747
commit+amor,4096,5327,0,0.0033803195393279518
commit+amor,4096,5328,0,0.0033885678149399396
commit+amor,4096,5329,0,0.0033880074696941266
commit+amor,4096,533,0,0.0021161090731707318
commit+amor,4096,5330,0,0.0033874474821763605
commit+amor,4096,5331,0,0.0033868867810917273
commit+amor,4096,5332,0,0.0033863223349587393
commit+amor,4096,5333,0,0.003385762039377461
commit+amor,4096,5334,0,0.00338520238207724
commit+amor,4096,5335,0,0.003384644631302718
commit+amor,4096,5336,0,0.0033840850476011992
commit+amor,4096,5337,0,0.003383523795015926
commit+amor,4096,5338,0,0.0033829642529037093
commit+amor,4096,5339,0,0.0033824042112755195
commit+amor,4096,534,0,0.0021125961273408237
commit+amor,4096,5340,0,0.003381845680149813
commit+amor,4096,5341,0,0.0033812866010110468
commit+amor,4096,5342,0,0.003380727978285286
commit+amor,4096,5343,0,0.003380168872543515
commit+amor,4096,5344,0,0.003379613546032934
commit+amor,4096,5345,0,0.003379053344808232
commit+amor,4096,5346,0,0.003378492318368874
commit+amor,4096,5347,0,0.003377932881241818
commit+amor,4096,5348,0,0.003377374262528048
commit+amor,4096,5349,0,0.003376818087492989
commit+amor,4096,535,0,0.002109111431775701
commit+amor,4096,5350,0,0.003376262284859813
commit+amor,4096,5351,0,0.003375704965053261
commit+amor,4096,5352,0,0.003375148321748879
commit+amor,4096,5353,0,0.003374592391182515
commit+amor,4096,5354,0,0.0033740361710870377
commit+amor,4096,5355,0,0.0033734780750700284
commit+amor,4096,5356,0,0.0033729215000000002
commit+amor,4096,5357,0,0.0033723676378570096
commit+amor,4096,5358,0,0.0033718118062709967
commit+amor,4096,5359,0,0.00337125601791379
commit+amor,4096,536,0,0.002105630884328358
commit+amor,4096,5360,0,0.003370697403358209
commit+amor,4096,5361,0,0.0033701424562581606
commit+amor,4096,5362,0,0.0033695854229765015
commit+amor,4096,5363,0,0.003377436974827522
commit+amor,4096,5364,0,0.003376885538777032
commit+amor,4096,5365,0,0.0033763274109972043
commit+amor,4096,5366,0,0.0033757735698844576
commit+amor,4096,5367,0,0.003375215185764859
commit+amor,4096,5368,0,0.003374659849105812
commit+amor,4096,5369,0,0.0033741070203017324
commit+amor,4096,537,0,0.002102156100558659
commit+amor,4096,5370,0,0.0033735538081936687
commit+amor,4096,5371,0,0.003372998118041333
commit+amor,4096,5372,0,0.0033724434206999256
commit+amor,4096,5373,0,0.003371889784105714
commit+amor,4096,5374,0,0.0033713370532192036
commit+amor,4096,5375,0,0.0033707842336744187
commit+amor,4096,5376,0,0.0033789907061011907
commit+amor,4096,5377,0,0.0033784362440022315
commit+amor,4096,5378,0,0.00337788241279286
commit+amor,4096,5379,0,0.0033773296873024724
commit+amor,4096,538,0,0.0020986800185873603
commit+amor,4096,5380,0,0.003376775009665428
commit+amor,4096,5381,0,0.003376219574428545
commit+amor,4096,5382,0,0.003375666730211817
commit+amor,4096,5383,0,0.003375111138398663
commit+amor,4096,5384,0,0.0033832759156760778
commit+amor,4096,5385,0,0.0033827229504178272
commit+amor,4096,5386,0,0.003382170239138507
commit+amor,4096,5387,0,0.0033816166731019124
commit+amor,4096,5388,0,0.0033810643088344468
commit+amor,4096,5389,0,0.003380511853405084
commit+amor,4096,539,0,0.00209521813729128
