probe,BLOCK_SIZE,n,bench_simtime_avg,bench_simtime_min,bench_simtime_max
usage+per,131072,4201,93.60057129254939,93.60057129254939,93.60057129254939
usage+per,131072,4202,93.57829604950024,93.57829604950024,93.57829604950024
usage+per,131072,4203,93.55603140613847,93.55603140613847,93.55603140613847
usage+per,131072,4204,93.5337773549001,93.5337773549001,93.5337773549001
usage+per,131072,4205,93.5115338882283,93.5115338882283,93.5115338882283
usage+per,131072,4206,93.48930099857347,93.48930099857347,93.48930099857347
usage+per,131072,4207,93.46707867839315,93.46707867839315,93.46707867839315
usage+per,131072,4208,93.4448669201521,93.4448669201521,93.4448669201521
usage+per,131072,4209,93.42266571632217,93.42266571632217,93.42266571632217
usage+per,131072,421,311.3349168646081,311.3349168646081,311.3349168646081
usage+per,131072,4210,93.40047505938243,93.40047505938243,93.40047505938243
usage+per,131072,4211,93.37829494181905,93.37829494181905,93.37829494181905
usage+per,131072,4212,93.35612535612536,93.35612535612536,93.35612535612536
usage+per,131072,4213,93.3339662948018,93.3339662948018,93.3339662948018
usage+per,131072,4214,93.31181775035596,93.31181775035596,93.31181775035596
usage+per,131072,4215,93.2896797153025,93.2896797153025,93.2896797153025
usage+per,131072,4216,93.26755218216319,93.26755218216319,93.26755218216319
usage+per,131072,4217,93.24543514346692,93.24543514346692,93.24543514346692
usage+per,131072,4218,93.22332859174965,93.22332859174965,93.22332859174965
usage+per,131072,4219,93.2012325195544,93.2012325195544,93.2012325195544
usage+per,131072,422,310.5971563981043,310.5971563981043,310.5971563981043
usage+per,131072,4220,93.17914691943128,93.17914691943128,93.17914691943128
usage+per,131072,4221,93.15707178393745,93.15707178393745,93.15707178393745
usage+per,131072,4222,93.13500710563714,93.13500710563714,93.13500710563714
usage+per,131072,4223,93.11295287710159,93.11295287710159,93.11295287710159
usage+per,131072,4224,93.0909090909091,93.0909090909091,93.0909090909091
usage+per,131072,4225,93.06887573964497,93.06887573964497,93.06887573964497
usage+per,131072,4226,93.04685281590156,93.04685281590156,93.04685281590156
usage+per,131072,4227,93.02484031227822,93.02484031227822,93.02484031227822
usage+per,131072,4228,93.00283822138127,93.00283822138127,93.00283822138127
usage+per,131072,4229,92.98084653582407,92.98084653582407,92.98084653582407
usage+per,131072,423,309.8628841607565,309.8628841607565,309.8628841607565
usage+per,131072,4230,92.95886524822696,92.95886524822696,92.95886524822696
usage+per,131072,4231,92.9368943512172,92.9368943512172,92.9368943512172
usage+per,131072,4232,92.91493383742912,92.91493383742912,92.91493383742912
usage+per,131072,4233,92.8929836995039,92.8929836995039,92.8929836995039
usage+per,131072,4234,92.87104393008975,92.87104393008975,92.87104393008975
usage+per,131072,4235,92.8491145218418,92.8491145218418,92.8491145218418
usage+per,131072,4236,92.8271954674221,92.8271954674221,92.8271954674221
usage+per,131072,4237,92.80528675949965,92.80528675949965,92.80528675949965
usage+per,131072,4238,92.78338839075036,92.78338839075036,92.78338839075036
usage+per,131072,4239,92.76150035385704,92.76150035385704,92.76150035385704
usage+per,131072,424,309.1320754716981,309.1320754716981,309.1320754716981
usage+per,131072,4240,92.73962264150943,92.73962264150943,92.73962264150943
usage+per,131072,4241,92.71775524640415,92.71775524640415,92.71775524640415
usage+per,131072,4242,92.6958981612447,92.6958981612447,92.6958981612447
usage+per,131072,4243,92.67405137874145,92.67405137874145,92.67405137874145
usage+per,131072,4244,92.65221489161169,92.65221489161169,92.65221489161169
usage+per,131072,4245,92.6303886925795,92.6303886925795,92.6303886925795
usage+per,131072,4246,92.60857277437589,92.60857277437589,92.60857277437589
usage+per,131072,4247,92.58676712973863,92.58676712973863,92.58676712973863
usage+per,131072,4248,92.56497175141243,92.56497175141243,92.56497175141243
usage+per,131072,4249,92.54318663214875,92.54318663214875,92.54318663214875
usage+per,131072,425,308.4047058823529,308.4047058823529,308.4047058823529
usage+per,131072,4250,92.52141176470589,92.52141176470589,92.52141176470589
usage+per,131072,4251,92.49964714184898,92.49964714184898,92.49964714184898
usage+per,131072,4252,92.47789275634996,92.47789275634996,92.47789275634996
usage+per,131072,4253,92.45614860098753,92.45614860098753,92.45614860098753
usage+per,131072,4254,92.43441466854725,92.43441466854725,92.43441466854725
usage+per,131072,4255,92.41269095182139,92.41269095182139,92.41269095182139
usage+per,131072,4256,92.39097744360902,92.39097744360902,92.39097744360902
usage+per,131072,4257,92.369274136716,92.369274136716,92.369274136716
usage+per,131072,4258,92.3475810239549,92.3475810239549,92.3475810239549
usage+per,131072,4259,92.3258980981451,92.3258980981451,92.3258980981451
usage+per,131072,426,307.6807511737089,307.6807511737089,307.6807511737089
usage+per,131072,4260,92.30422535211268,92.30422535211268,92.30422535211268
usage+per,131072,4261,92.28256277869045,92.28256277869045,92.28256277869045
usage+per,131072,4262,92.26091037071798,92.26091037071798,92.26091037071798
usage+per,131072,4263,92.23926812104152,92.23926812104152,92.23926812104152
usage+per,131072,4264,92.21763602251407,92.21763602251407,92.21763602251407
usage+per,131072,4265,92.1960140679953,92.1960140679953,92.1960140679953
usage+per,131072,4266,92.17440225035162,92.17440225035162,92.17440225035162
usage+per,131072,4267,92.15280056245606,92.15280056245606,92.15280056245606
usage+per,131072,4268,92.13120899718838,92.13120899718838,92.13120899718838
usage+per,131072,4269,92.109627547435,92.109627547435,92.109627547435
usage+per,131072,427,306.96018735363,306.96018735363,306.96018735363
usage+per,131072,4270,92.08805620608899,92.08805620608899,92.08805620608899
usage+per,131072,4271,92.0664949660501,92.0664949660501,92.0664949660501
usage+per,131072,4272,92.04494382022472,92.04494382022472,92.04494382022472
usage+per,131072,4273,92.02340276152586,92.02340276152586,92.02340276152586
usage+per,131072,4274,92.00187178287318,92.00187178287318,92.00187178287318
usage+per,131072,4275,91.98035087719298,91.98035087719298,91.98035087719298
usage+per,131072,4276,91.95884003741814,91.95884003741814,91.95884003741814
usage+per,131072,4277,91.93733925648819,91.93733925648819,91.93733925648819
usage+per,131072,4278,91.91584852734923,91.91584852734923,91.91584852734923
usage+per,131072,4279,91.89436784295395,91.89436784295395,91.89436784295395
usage+per,131072,428,306.2429906542056,306.2429906542056,306.2429906542056
usage+per,131072,4280,91.87289719626168,91.87289719626168,91.87289719626168
usage+per,131072,4281,91.85143658023826,91.85143658023826,91.85143658023826
usage+per,131072,4282,91.82998598785615,91.82998598785615,91.82998598785615
usage+per,131072,4283,91.80854541209433,91.80854541209433,91.80854541209433
usage+per,131072,4284,91.78711484593838,91.78711484593838,91.78711484593838
usage+per,131072,4285,91.7656942823804,91.7656942823804,91.7656942823804
usage+per,131072,4286,91.74428371441904,91.74428371441904,91.74428371441904
usage+per,131072,4287,91.72288313505948,91.72288313505948,91.72288313505948
usage+per,131072,4288,91.70149253731343,91.70149253731343,91.70149253731343
usage+per,131072,4289,91.68011191419912,91.68011191419912,91.68011191419912
usage+per,131072,429,305.52913752913753,305.52913752913753,305.52913752913753
usage+per,131072,4290,91.65874125874126,91.65874125874126,91.65874125874126
usage+per,131072,4291,91.6373805639711,91.6373805639711,91.6373805639711
usage+per,131072,4292,91.61602982292638,91.61602982292638,91.61602982292638
usage+per,131072,4293,91.59468902865129,91.59468902865129,91.59468902865129
usage+per,131072,4294,91.57335817419656,91.57335817419656,91.57335817419656
usage+per,131072,4295,91.55203725261933,91.55203725261933,91.55203725261933
usage+per,131072,4296,91.53072625698324,91.53072625698324,91.53072625698324
usage+per,131072,4297,91.50942518035839,91.50942518035839,91.50942518035839
usage+per,131072,4298,91.48813401582132,91.48813401582132,91.48813401582132
usage+per,131072,4299,91.46685275645498,91.46685275645498,91.46685275645498
usage+per,131072,43,3048.186046511628,3048.186046511628,3048.186046511628
usage+per,131072,430,304.8186046511628,304.8186046511628,304.8186046511628
usage+per,131072,4300,91.44558139534884,91.44558139534884,91.44558139534884
usage+per,131072,4301,91.4243199255987,91.4243199255987,91.4243199255987
usage+per,131072,4302,91.40306834030683,91.40306834030683,91.40306834030683
usage+per,131072,4303,91.38182663258192,91.38182663258192,91.38182663258192
usage+per,131072,4304,91.36059479553903,91.36059479553903,91.36059479553903
usage+per,131072,4305,91.33937282229965,91.33937282229965,91.33937282229965
usage+per,131072,4306,91.31816070599164,91.31816070599164,91.31816070599164
usage+per,131072,4307,91.29695843974925,91.29695843974925,91.29695843974925
usage+per,131072,4308,91.27576601671309,91.27576601671309,91.27576601671309
usage+per,131072,4309,91.25458343003017,91.25458343003017,91.25458343003017
usage+per,131072,431,304.11136890951275,304.11136890951275,304.11136890951275
usage+per,131072,4310,91.23341067285382,91.23341067285382,91.23341067285382
usage+per,131072,4311,91.21224773834378,91.21224773834378,91.21224773834378
usage+per,131072,4312,91.19109461966605,91.19109461966605,91.19109461966605
usage+per,131072,4313,91.16995130999304,91.16995130999304,91.16995130999304
usage+per,131072,4314,91.14881780250347,91.14881780250347,91.14881780250347
usage+per,131072,4315,91.12769409038239,91.12769409038239,91.12769409038239
usage+per,131072,4316,91.10658016682113,91.10658016682113,91.10658016682113
usage+per,131072,4317,91.08547602501737,91.08547602501737,91.08547602501737
usage+per,131072,4318,91.06438165817508,91.06438165817508,91.06438165817508
usage+per,131072,4319,91.04329705950451,91.04329705950451,91.04329705950451
usage+per,131072,432,303.4074074074074,303.4074074074074,303.4074074074074
usage+per,131072,4320,91.02222222222223,91.02222222222223,91.02222222222223
usage+per,131072,4321,91.00115713955103,91.00115713955103,91.00115713955103
usage+per,131072,4322,90.98010180472004,90.98010180472004,90.98010180472004
usage+per,131072,4323,90.9590562109646,90.9590562109646,90.9590562109646
usage+per,131072,4324,90.93802035152636,90.93802035152636,90.93802035152636
usage+per,131072,4325,90.91699421965318,90.91699421965318,90.91699421965318
usage+per,131072,4326,90.89597780859917,90.89597780859917,90.89597780859917
usage+per,131072,4327,90.87497111162469,90.87497111162469,90.87497111162469
usage+per,131072,4328,90.8539741219963,90.8539741219963,90.8539741219963
usage+per,131072,4329,90.83298683298683,90.83298683298683,90.83298683298683
usage+per,131072,433,302.7066974595843,302.7066974595843,302.7066974595843
usage+per,131072,4330,90.81200923787529,90.81200923787529,90.81200923787529
usage+per,131072,4331,90.79104132994689,90.79104132994689,90.79104132994689
usage+per,131072,4332,90.77008310249307,90.77008310249307,90.77008310249307
usage+per,131072,4333,90.74913454881144,90.74913454881144,90.74913454881144
usage+per,131072,4334,90.72819566220582,90.72819566220582,90.72819566220582
usage+per,131072,4335,90.70726643598616,90.70726643598616,90.70726643598616
usage+per,131072,4336,90.68634686346863,90.68634686346863,90.68634686346863
usage+per,131072,4337,90.66543693797556,90.66543693797556,90.66543693797556
usage+per,131072,4338,90.64453665283541,90.64453665283541,90.64453665283541
usage+per,131072,4339,90.62364600138281,90.62364600138281,90.62364600138281
usage+per,131072,434,302.00921658986175,302.00921658986175,302.00921658986175
usage+per,131072,4340,90.60276497695853,90.60276497695853,90.60276497695853
usage+per,131072,4341,90.58189357290946,90.58189357290946,90.58189357290946
usage+per,131072,4342,90.56103178258867,90.56103178258867,90.56103178258867
usage+per,131072,4343,90.54017959935528,90.54017959935528,90.54017959935528
usage+per,131072,4344,90.51933701657458,90.51933701657458,90.51933701657458
usage+per,131072,4345,90.49850402761795,90.49850402761795,90.49850402761795
usage+per,131072,4346,90.47768062586286,90.47768062586286,90.47768062586286
usage+per,131072,4347,90.4568668046929,90.4568668046929,90.4568668046929
usage+per,131072,4348,90.4360625574977,90.4360625574977,90.4360625574977
usage+per,131072,4349,90.41526787767303,90.41526787767303,90.41526787767303
usage+per,131072,435,301.3149425287356,301.3149425287356,301.3149425287356
usage+per,131072,4350,90.39448275862068,90.39448275862068,90.39448275862068
usage+per,131072,4351,90.37370719374856,90.37370719374856,90.37370719374856
usage+per,131072,4352,90.3529411764706,90.3529411764706,90.3529411764706
usage+per,131072,4353,90.33218470020675,90.33218470020675,90.33218470020675
usage+per,131072,4354,90.3114377583831,90.3114377583831,90.3114377583831
usage+per,131072,4355,90.29070034443168,90.29070034443168,90.29070034443168
usage+per,131072,4356,90.26997245179064,90.26997245179064,90.26997245179064
usage+per,131072,4357,90.24925407390407,90.24925407390407,90.24925407390407
usage+per,131072,4358,90.22854520422212,90.22854520422212,90.22854520422212
usage+per,131072,4359,90.20784583620096,90.20784583620096,90.20784583620096
usage+per,131072,436,300.6238532110092,300.6238532110092,300.6238532110092
usage+per,131072,4360,90.18715596330276,90.18715596330276,90.18715596330276
usage+per,131072,4361,90.16647557899564,90.16647557899564,90.16647557899564
usage+per,131072,4362,90.14580467675378,90.14580467675378,90.14580467675378
usage+per,131072,4363,90.1251432500573,90.1251432500573,90.1251432500573
usage+per,131072,4364,90.1044912923923,90.1044912923923,90.1044912923923
usage+per,131072,4365,90.08384879725087,90.08384879725087,90.08384879725087
usage+per,131072,4366,90.06321575813101,90.06321575813101,90.06321575813101
usage+per,131072,4367,90.04259216853676,90.04259216853676,90.04259216853676
usage+per,131072,4368,90.02197802197803,90.02197802197803,90.02197802197803
usage+per,131072,4369,90.00137331197071,90.00137331197071,90.00137331197071
