i,suite,case,N,DISK_SIZE,DISK_GEOMETRY,SIZE,DISK_SIM,SEED,FS,STEP,BLOCK_SIZE,BLOCK_COUNT,ORDER,probe,n,bench_reads,bench_progs,bench_erases,bench_readed,bench_progged,bench_erased,bench_simtime,bench_runtime
18,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,0,fetch,7305,31208416,0,0,5829129708,0,0,233165188320,28.992511
19,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,1,fetch,7334,31468482,0,0,5877848300,0,0,235113932000,28.989327
20,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,2,fetch,7855,29300579,0,0,5587671184,0,0,223506847360,28.994792
18,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,0,fetch,7306,31217365,0,0,5830806262,0,0,233232250480,29.000817
19,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,1,fetch,7335,31477471,0,0,5879531951,0,0,235181278040,28.997607
20,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,2,fetch,7856,29308367,0,0,5589162591,0,0,223566503640,29.002505
18,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,0,fetch,7307,31226315,0,0,5832482975,0,0,233299319000,29.009137
19,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,1,fetch,7336,31486460,0,0,5881215884,0,0,235248635360,29.005899
20,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,2,fetch,7857,29316155,0,0,5590654127,0,0,223626165080,29.010205
18,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,0,fetch,7308,31235265,0,0,5834159821,0,0,233366392840,29.017449
19,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,1,fetch,7337,31495452,0,0,5882900111,0,0,235316004440,29.014188
20,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,2,fetch,7858,29323946,0,0,5592145834,0,0,223685833360,29.017890
18,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,0,fetch,7309,31244216,0,0,5835836808,0,0,233433472320,29.025800
19,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,1,fetch,7338,31504444,0,0,5884584630,0,0,235383385200,29.022457
20,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,2,fetch,7859,29331737,0,0,5593637797,0,0,223745511880,29.025598
18,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,0,fetch,7310,31253171,0,0,5837513994,0,0,233500559760,29.034142
19,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,1,fetch,7339,31513437,0,0,5886269316,0,0,235450772640,29.030723
20,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,2,fetch,7860,29339531,0,0,5595130020,0,0,223805200800,29.033303
18,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,0,fetch,7311,31262126,0,0,5839191603,0,0,233567664120,29.042512
19,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,1,fetch,7340,31522431,0,0,5887954143,0,0,235518165720,29.039004
20,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,2,fetch,7861,29347325,0,0,5596622491,0,0,223864899640,29.040995
18,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,0,fetch,7312,31271084,0,0,5840869587,0,0,233634783480,29.050870
19,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,1,fetch,7341,31531425,0,0,5889639116,0,0,235585564640,29.047319
20,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,2,fetch,7862,29355120,0,0,5598115170,0,0,223924606800,29.048708
18,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,0,fetch,7313,31280042,0,0,5842547863,0,0,233701914520,29.059225
19,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,1,fetch,7342,31540422,0,0,5891324286,0,0,235652971440,29.055612
20,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,2,fetch,7863,29362915,0,0,5599607973,0,0,223984318920,29.056388
18,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,0,fetch,7314,31289003,0,0,5844226433,0,0,233769057320,29.067532
19,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,1,fetch,7343,31549419,0,0,5893009748,0,0,235720389920,29.063894
20,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,2,fetch,7864,29370712,0,0,5601100921,0,0,224044036840,29.064029
18,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,0,fetch,7315,31297964,0,0,5845905295,0,0,233836211800,29.075850
19,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,1,fetch,7344,31558419,0,0,5894695506,0,0,235787820240,29.072179
20,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,2,fetch,7865,29378509,0,0,5602594093,0,0,224103763720,29.071682
18,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,0,fetch,7316,31306926,0,0,5847584319,0,0,233903372760,29.084162
19,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,1,fetch,7345,31567419,0,0,5896381566,0,0,235855262640,29.080442
20,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,2,fetch,7866,29386307,0,0,5604087514,0,0,224163500560,29.079337
20,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,2,fetch,7867,29394105,0,0,5605581052,0,0,224223242080,29.086966
18,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,0,fetch,7317,31315891,0,0,5849263491,0,0,233970539640,29.092476
19,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,1,fetch,7346,31576422,0,0,5898067930,0,0,235922717200,29.088756
20,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,2,fetch,7868,29401903,0,0,5607074714,0,0,224282988560,29.094632
18,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,0,fetch,7318,31324856,0,0,5850942945,0,0,234037717800,29.100768
19,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,1,fetch,7347,31585427,0,0,5899754600,0,0,235990184000,29.097048
20,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,2,fetch,7869,29409702,0,0,5608568499,0,0,224342739960,29.102270
18,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,0,fetch,7319,31333824,0,0,5852622686,0,0,234104907440,29.109066
19,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,1,fetch,7348,31594432,0,0,5901441562,0,0,236057662480,29.105319
20,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,2,fetch,7870,29417501,0,0,5610062407,0,0,224402496280,29.109949
18,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,0,fetch,7320,31342792,0,0,5854302709,0,0,234172108360,29.117369
19,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,1,fetch,7349,31603440,0,0,5903128823,0,0,236125152920,29.113653
20,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,2,fetch,7871,29425303,0,0,5611556552,0,0,224462262080,29.117617
18,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,0,fetch,7321,31351763,0,0,5855983028,0,0,234239321120,29.125696
19,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,1,fetch,7350,31612448,0,0,5904816376,0,0,236192655040,29.121965
20,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,2,fetch,7872,29433105,0,0,5613050957,0,0,224522038280,29.125352
19,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,1,fetch,7351,31621457,0,0,5906504122,0,0,236260164880,29.130221
18,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,0,fetch,7322,31360734,0,0,5857663639,0,0,234306545560,29.134143
20,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,2,fetch,7873,29440910,0,0,5614545602,0,0,224581824080,29.133086
19,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,1,fetch,7352,31630466,0,0,5908192014,0,0,236327680560,29.138500
18,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,0,fetch,7323,31369706,0,0,5859344444,0,0,234373777760,29.142435
20,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,2,fetch,7874,29448715,0,0,5616040507,0,0,224641620280,29.140764
19,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,1,fetch,7353,31639476,0,0,5909880057,0,0,236395202280,29.146774
18,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,0,fetch,7324,31378678,0,0,5861025390,0,0,234441015600,29.150767
20,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,2,fetch,7875,29456521,0,0,5617535564,0,0,224701422560,29.148465
19,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,1,fetch,7354,31648489,0,0,5911568287,0,0,236462731480,29.155059
18,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,0,fetch,7325,31387653,0,0,5862706614,0,0,234508264560,29.159117
20,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,2,fetch,7876,29464327,0,0,5619030744,0,0,224761229760,29.156135
19,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,1,fetch,7355,31657502,0,0,5913256819,0,0,236530272760,29.163303
18,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,0,fetch,7326,31396629,0,0,5864388111,0,0,234575524440,29.167442
20,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,2,fetch,7877,29472136,0,0,5620526160,0,0,224821046400,29.163800
19,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,1,fetch,7356,31666518,0,0,5914945648,0,0,236597825920,29.171536
18,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,0,fetch,7327,31405605,0,0,5866069754,0,0,234642790160,29.175773
20,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,2,fetch,7878,29479945,0,0,5622021840,0,0,224880873600,29.171457
19,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,1,fetch,7357,31675534,0,0,5916634779,0,0,236665391160,29.179790
18,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,0,fetch,7328,31414584,0,0,5867751599,0,0,234710063960,29.184093
20,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,2,fetch,7879,29487757,0,0,5623517767,0,0,224940710680,29.179193
20,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,2,fetch,7880,29495569,0,0,5625013942,0,0,225000557680,29.186784
19,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,1,fetch,7358,31684553,0,0,5918324213,0,0,236732968520,29.188073
18,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,0,fetch,7329,31423563,0,0,5869433746,0,0,234777349840,29.192363
20,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,2,fetch,7881,29503384,0,0,5626510343,0,0,225060413720,29.194468
19,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,1,fetch,7359,31693574,0,0,5920013951,0,0,236800558040,29.196327
18,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,0,fetch,7330,31432545,0,0,5871116196,0,0,234844647840,29.200619
20,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,2,fetch,7882,29511199,0,0,5628006990,0,0,225120279600,29.202130
19,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,1,fetch,7360,31702595,0,0,5921703991,0,0,236868159640,29.204651
18,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,0,fetch,7331,31441527,0,0,5872798948,0,0,234911957920,29.208872
20,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,2,fetch,7883,29519015,0,0,5629503808,0,0,225180152320,29.209852
19,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,1,fetch,7361,31711619,0,0,5923394346,0,0,236935773840,29.212929
18,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,0,fetch,7332,31450510,0,0,5874481850,0,0,234979274000,29.217127
20,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,2,fetch,7884,29526831,0,0,5631000742,0,0,225240029680,29.217566
19,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,1,fetch,7362,31720643,0,0,5925085013,0,0,237003400520,29.221264
18,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,0,fetch,7333,31459496,0,0,5876164934,0,0,235046597360,29.225393
20,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,2,fetch,7885,29534650,0,0,5632497879,0,0,225299915160,29.225276
19,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,1,fetch,7363,31729670,0,0,5926775994,0,0,237071039760,29.229626
18,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,0,fetch,7334,31468482,0,0,5877848300,0,0,235113932000,29.233685
20,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,2,fetch,7886,29542469,0,0,5633995276,0,0,225359811040,29.233004
19,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,1,fetch,7364,31738699,0,0,5928467283,0,0,237138691320,29.237954
18,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,0,fetch,7335,31477471,0,0,5879531951,0,0,235181278040,29.241938
20,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,2,fetch,7887,29550289,0,0,5635492867,0,0,225419714680,29.240746
19,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,1,fetch,7365,31747728,0,0,5930158874,0,0,237206354960,29.246246
18,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,0,fetch,7336,31486460,0,0,5881215884,0,0,235248635360,29.250242
20,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,2,fetch,7888,29558109,0,0,5636990580,0,0,225479623200,29.248470
19,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,1,fetch,7366,31756760,0,0,5931850766,0,0,237274030640,29.254586
18,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,0,fetch,7337,31495452,0,0,5882900111,0,0,235316004440,29.258526
20,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,2,fetch,7889,29565932,0,0,5638488501,0,0,225539540040,29.256173
19,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,1,fetch,7367,31765792,0,0,5933542940,0,0,237341717600,29.262859
18,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,0,fetch,7338,31504444,0,0,5884584630,0,0,235383385200,29.266793
20,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,2,fetch,7890,29573755,0,0,5639986668,0,0,225599466720,29.263862
19,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,1,fetch,7368,31774825,0,0,5935235302,0,0,237409412080,29.271132
18,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,0,fetch,7339,31513437,0,0,5886269316,0,0,235450772640,29.275063
20,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,2,fetch,7891,29581581,0,0,5641485059,0,0,225659402360,29.271562
19,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,1,fetch,7369,31783858,0,0,5936927810,0,0,237477112400,29.279433
18,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,0,fetch,7340,31522431,0,0,5887954143,0,0,235518165720,29.283329
20,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,2,fetch,7892,29589407,0,0,5642983700,0,0,225719348000,29.279270
19,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,1,fetch,7370,31792894,0,0,5938620596,0,0,237544823840,29.287686
18,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,0,fetch,7341,31531425,0,0,5889639116,0,0,235585564640,29.291580
20,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,2,fetch,7893,29597236,0,0,5644482603,0,0,225779304120,29.286962
20,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,2,fetch,7894,29605065,0,0,5645981776,0,0,225839271040,29.294643
19,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,1,fetch,7371,31801931,0,0,5940313654,0,0,237612546160,29.296042
18,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,0,fetch,7342,31540422,0,0,5891324286,0,0,235652971440,29.299956
20,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,2,fetch,7895,29612895,0,0,5647481144,0,0,225899245760,29.302373
19,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,1,fetch,7372,31810968,0,0,5942006853,0,0,237680274120,29.304280
18,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,0,fetch,7343,31549419,0,0,5893009748,0,0,235720389920,29.308185
20,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,2,fetch,7896,29620725,0,0,5648980635,0,0,225959225400,29.310094
19,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,1,fetch,7373,31820008,0,0,5943700254,0,0,237748010160,29.312576
18,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,0,fetch,7344,31558419,0,0,5894695506,0,0,235787820240,29.316497
20,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,2,fetch,7897,29628558,0,0,5650480298,0,0,226019211920,29.317816
19,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,1,fetch,7374,31829048,0,0,5945393947,0,0,237815757880,29.320835
18,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,0,fetch,7345,31567419,0,0,5896381566,0,0,235855262640,29.324722
20,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,2,fetch,7898,29636391,0,0,5651980209,0,0,226079208360,29.325515
19,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,1,fetch,7375,31838091,0,0,5947087936,0,0,237883517440,29.329154
18,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,0,fetch,7346,31576422,0,0,5898067930,0,0,235922717200,29.333074
20,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,2,fetch,7899,29644225,0,0,5653480338,0,0,226139213520,29.333251
18,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,0,fetch,7347,31585427,0,0,5899754600,0,0,235990184000,29.341294
19,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,1,fetch,7376,31847134,0,0,5948782217,0,0,237951288680,29.337569
20,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,2,fetch,7900,29652059,0,0,5654980591,0,0,226199223640,29.340955
18,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,0,fetch,7348,31594432,0,0,5901441562,0,0,236057662480,29.349590
19,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,1,fetch,7377,31856180,0,0,5950476802,0,0,238019072080,29.345871
20,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,2,fetch,7901,29659894,0,0,5656480975,0,0,226259239000,29.348657
18,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,0,fetch,7349,31603440,0,0,5903128823,0,0,236125152920,29.357890
19,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,1,fetch,7378,31865228,0,0,5952171693,0,0,238086867720,29.354171
20,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,2,fetch,7902,29667729,0,0,5657981483,0,0,226319259320,29.356349
18,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,0,fetch,7350,31612448,0,0,5904816376,0,0,236192655040,29.366155
19,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,1,fetch,7379,31874276,0,0,5953866886,0,0,238154675440,29.362442
20,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,2,fetch,7903,29675566,0,0,5659482141,0,0,226379285640,29.364023
18,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,0,fetch,7351,31621457,0,0,5906504122,0,0,236260164880,29.374472
19,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,1,fetch,7380,31883327,0,0,5955562378,0,0,238222495120,29.370771
20,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,2,fetch,7904,29683403,0,0,5660983033,0,0,226439321320,29.371725
18,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,0,fetch,7352,31630466,0,0,5908192014,0,0,236327680560,29.382781
19,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,1,fetch,7381,31892378,0,0,5957258162,0,0,238290326480,29.379136
20,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,2,fetch,7905,29691243,0,0,5662484166,0,0,226499366640,29.379414
18,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,0,fetch,7353,31639476,0,0,5909880057,0,0,236395202280,29.391080
19,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,1,fetch,7382,31901430,0,0,5958954134,0,0,238358165360,29.387445
20,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,2,fetch,7906,29699083,0,0,5663985545,0,0,226559421800,29.387114
18,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,0,fetch,7354,31648489,0,0,5911568287,0,0,236462731480,29.399404
19,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,1,fetch,7383,31910482,0,0,5960650252,0,0,238426010080,29.395760
20,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,2,fetch,7907,29706923,0,0,5665487148,0,0,226619485920,29.394812
20,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,2,fetch,7908,29714766,0,0,5666988996,0,0,226679559840,29.402481
18,bench_p26_rbyd,bench_p26_rbyd_fetch,8192,134217728,0,4,1,0,3,1,134217728,1,0,fetch,7355,31657502,0,0,5913256819,0,0,236530272760,29.407689
